brand,rating,review,date_experience,Identified Risk
Temu,1,"Je viens de me faire avoir de 85€64 à cause de colis privé qui n'a pas pris en compte la modification d'adresse que j'ai pourtant effectué dans les temps, avec la standardiste de leur service client qui m'a assuré que tout été réglé. Colis marqué livré, rien, je suis allée chez ma voisine : rien. Ils ne peuvent rien faire pour moi. Je désinstalle l'application. Plus de tentations !Tant qu'ils feront appel à ces minables pour leurs livraisons c'est terminé !",27 septembre 2024,Problème de remboursement
Temu,3,J'attends pour passer ma nouvelle commande que vous déduisez mon crédit de 16.96€ d'une première commande que je n'ai pas récupérer lors d'une seconde commande et je veux être sûre que cela sera fait sur la prochaine....mon nom est Desaegher et non pas desse...je ne sais quoi,03 septembre 2024,Problème de remboursement
Temu,1,"En date du 25 septembre 2024 j'ai reçu un colis vide de la part de temu. je les ai contacté immédiatement après constat pour leur faire part du probleme. Temu se dédouane,encaissé mon argent et refuse de soit remplacer le colis soit me rembourser. il disent avoir envoyé le colis le reste il s'en foutent en gros. franchement c'est inadmissible de se comporter de la sorte envers des clients. je réclame soit mon article soit mon argent. C'est bien beau de raconter partout que le client est protégé en cas de problème mais lorsque c'est le cas on envoie balader le client. voici le message que j'ai reçu de ces rapaces qui signifient en gros allez vous faire voire ailleurs cher client.""Chère cliente, cher client,Nous vous remercions de nous avoir contactés au sujet de l'article ou des articles manquants de votre récente commande. Nous vous présentons nos sincères excuses pour les désagréments que cela a pu causer.Toutefois, nous tenons à vous assurer que vos articles ont été soigneusement emballés et expédiés conformément aux spécifications de votre commande. Notre équipe de l'entrepôt a procédé à un examen approfondi du processus d'expédition et a confirmé que tous les articles étaient inclus dans le colis au moment de l'expédition.Nous comprenons que les articles manquants peuvent être frustrants et nous nous excusons pour les désagréments que vous avez subis. Malheureusement, nous ne sommes pas en mesure de répondre à votre demande car les articles ont été expédiés conformément à votre commande.Nous apprécions votre compréhension et espérons que vous penserez à nous pour vos besoins futurs. Si vous avez d'autres questions ou si nous pouvons vous aider, n'hésitez pas à nous contacter.""Voici une version révisée de votre message incluant les détails que vous avez fournis :---UPDATE 28/09/2024C'est la troisième fois que je prends contact avec vous via Temu.com et que vous me servez le même message automatique, comme mentionné ci-dessus. Mon dernier ticket : 1727423571020659 a été fermé à peine 1 heure apres son ouverture, des preuves photos et videos m'ont eté demandé je les ai fourni montrant que l'emballage etait abîmé. et la seule réponse apres tout ça que j'ai reçue en résumé était :""Cher client, peu importe si vous avez reçu les articles ou non, nous avons expédié et encaissé notre argent, le reste ne nous concerne pas.""Il semblerait que, pour vous, les clients soient considérés comme des pigeons. Plusieurs personnes ici se sont plaintes de Colis Privé, et moi aussi j'en subis les conséquences. Pourtant, vous ne faites rien pour résoudre ces problèmes.Un autre client s'est plaint sur trustpilot il y a à peine deux jours des mêmes soucis, et voici un extrait de votre réponse à ce sujet :""Nous travaillons en collaboration avec des partenaires logistiques fiables pour garantir une livraison efficace de vos commandes. Enfin, si vos articles n'arrivent pas, arrivent endommagés ou ne correspondent pas à la description ou aux photos, vous bénéficierez d'un remboursement intégral dans le cadre du programme de Protection des Achats de Temu. La satisfaction de nos clients est d'une importance capitale, et nous travaillons constamment à améliorer la qualité de notre service.""Il est difficile de croire que la réponse que vous m'avez donné plus haut visent à garantir la satisfaction client lorsque  son colis est vide... la réalité montre l'inverse. Je vous demande une action, car cette situation est totalement inacceptable. Je souhaite être remboursé ou recevoir l'article manquant.numéro de commande: PO-020-10386639642233899article concerné: Ensemble de 4 bocaux de conservation en verre avec couvercles en bambou hermétiques, pots de cuisine ronds polyvalents de 28oz.colis reçu vide le 25/09/2024 de colis privé: R78104181914B962UPDATE 1/10/2024Temu m'as demandé mes infos que j'ai fourni et depuis aucun retour de leur part. je ne saurai même pas dire si ils ont reçu ou pas. le fait est que pour laisser un message sous mon commentaire vous avez été rapide vu que c'est bon pour votre image mais répondre au client derrière il nya plus personne. je ne cesserai de réclamer soit mon article soit un remboursement. arrêter d'arnaquer les gens.",25 septembre 2024,Problème de livraison
Temu,1,Les prix sont bas mais les articles commandés sont de médiocre qualité. Ça ne vaut pas le coût.,26 septembre 2024,Problème de qualité du produit
Temu,1,Débile !   Chaque fois vous a es un cadeau... des points... prix extra.. des prunes ! !!! Je me suis fait avoir x fois.  Je le rayé de mes commerçants ! Arnaque Marchandise bas de gamme. Tout est marqué en chinois en plus!!Certains objets sentent mauvais selon la place qu'ils ont eu durant le transport!Je n'achète plus que chez Amazon.,26 septembre 2024,Problème de qualité du produit
Temu,1,"Honnêtement, j'ai beaucoup commandé sur Temu, toujours satisfaite jusqu'au jour où j'ai été prélevée d'une somme de leur part qui ne correspondait à aucun achat. J'ai pris contact avec le service client qui m'a répondu qu'un membre de ma famille avait sans doute passé une commande à mon insue. Ils n'ont rien voulu savoir. Leurs transactions ne soit pas assez protégées, soit ils vendent les données personnelles de leurs clients avec numéro de carte bancaire inclus. Bref, très déçue, je me suis désinscrite et ai supprimé leur application. Belle fraude, la méfiance est de rigueur !",25 septembre 2024,Problème de service client
Temu,2,BOF toujours très nébuleux dans les coupon de réductionon vous acheter pour tel montant et on assure un coupon de réduction de 15€ pour une commande de plus de 30 ou 35€bien sur vous faites votre première commande et toujours aucun coupon de 15€  et on va vous dire qu'ils sont désolés que c'est un site de e commerce serieux c'est surtout une grosse rigolade,25 septembre 2024,Problème de remboursement
Temu,2,"J'ai commandé un masque de protection chez Temu je l'ai attendu 15 jours et il est arrivé cassé donc il rembourse pas de soucis mais je n'ai pas ma protection il faut recommander donc je repars pour presque 15 jours , ils envoient le masque dans une poche sans protection avec tous les livreurs délicats vous avez compris donc le bilan : Temu ce n'est pas cher mais ça n'a rien à voir avec Amazon beaucoup plus rapide.",26 septembre 2024,Problème de remboursement
Temu,1,"Ca fait un bon moment que je commande chez temu, ils font souvent la livraison avec colis prive qui ne livre jamais avec un des systèmes les plus défaillants, j'ai passé commande le 13 septembre, Hier le 25 septembre je vois sur Temu colis livré pour 2 commandes, je suis partie voir la boite a lettre rien, j'ai fait le tour du voisinage rien, j'ai contacté temu hier et aujourd'hui mais on dirait que les agents se moquent des clients, je reçois un message que je n'aurais pas de reexpedition ni de remboursement, j'aurai pu prendre la proposition du 25 avec un remboursement, j'ai refuse car je voulais une reexpedition vu que j'avais eu des prix promos.Je sais que ca fera parti de mes dernières commandes car j'ai du crédit chez vous ,je vais les utiliser et supprimer cette application. Ce site prend ses clients pour des voleurs,Je me plains souvent mais si le colis est abîmé on peut le dire et cette fois ci Je me fais voler par colis prive et temu qui n'a aucun respect pour ses clients, a bannir, chaque foisle service client joue en disant qu'ils attendent le superviseur pour remboursement ... Autant j'ai fait la promo de votre site en poussant toute la famille et amis autant je ferai le tour pour compter ma mésaventure avec vous.  A fuirPO-069-21302254759033733Voila le message que temu m'a envoyé apres leur avoir écrit : hère cliente, cher client,Merci de nous avoir contactés au sujet de votre commande. Nous comprenons votre inquiétude et nous nous excusons pour les désagréments que cela a pu causer. D'après les résultats de notre enquête, nous ne sommes pas en mesure de fournir une réexpédition/un remboursement pour cette commande.Nous avons enquêté sur ce problème et notre équipe a confirmé que les bons articles ont été livrés à la bonne adresse. Veuillez vérifier votre boîte aux lettres, autour de votre maison et à d'autres endroits possibles. Il arrive que des colis soient oubliés dans des endroits inattendus. Nous vous remercions de votre compréhension.Si vous avez d'autres questions ou préoccupations, n'hésitez pas à nous contacter directement.Respectueusement,Service Client de TemuAi***0326 sept. 2024, 16:02Bonjour Qu'en est il de mes 2 commandes,? J'ai contacté cilis privé pour ouvrir un dossier Mais je veux ma commande, Temu n'a qu'à demander une signature de la personne qui commande. Cordialement,Message Temu""L'institution financière nous a communiqué votre litige. Plusieurs semaines ou plusieurs mois peuvent être nécessaires pour le résoudre.Pour obtenir plus rapidement , vous pouvez retirer le litige et demander un retour /remboursement sur Temu ""Dés que vous aurez rembourser ou réexpédier j'annulerai . Je viens de vous contacter ce matin le 27/09/2024 a 9h28 , et j'ai la meme reponse soit disant que je dois annuler d'abord mon litige , j'ai eu Amel godi , ELIOTE etc  plus de 9 qui répétent les memes choses",26 septembre 2024,Problème de livraison
Temu,1,"Temu svp ne donnez plus aucun de mes colis à colis privé. J’ai toujours eu une bonne expérience avec vous. Mais ça fait la deuxième fois que vous donnez mes colis à colis privé, la première fois il est arrivé avec plusieurs jours de retard. Le deuxième je l’attends toujours, pour une commande passée le 9 septembre c’est quand même bcp. J’ai une commande confiée à colissimo qui sera livrée demain alors que je l’ai passée bien après celui de colis privé. Honnêtement à cette allure je ne commanderais plus sur Temu. Koffi Paul Roxane Ericka Gadoh.",26 septembre 2024,Problème de livraison
Temu,1,"Encore un problème avec temu, j'ai commandé chez eux des bandes autocollantes donner de marche en rouleau de 5 mètres à découper. Une fois posé au bout de quelques heures sur plus de 10 mètres donc un mètre de découpe donc 10 fois 10 m ils se sont tous décollés car il manque de la colle j'ai essayé de les enlever définitivement mais le problème c'est que les endroits où il y a de la colle ça m'arrache le revêtement c'est un produit non fiable totalement obsolète avec des défauts. De plus pour le renvoyer je suis obligé de détruire mon plancher et je dois payer des frais de retour de 3,50 € chez temu.Résultats clients depuis plusieurs mois 70 à 80 % des produits achetés sont défectueux pour la plus grande partie ont été renvoyé et d'autres ils ont annulé la vente pour le peu d'intérêt pour quelques euros de retour. C'est absolument dramatique acheter des produits pour les jeter voici la politique de temu",10 septembre 2024,Problème de qualité du produit
Temu,1,J'ai essayé de passer ma première commande sur le site temu le total de ma commande ne correspond pas au produit que j'ai acheté j'ai annulé l'achat et quand on écrit sur le site pour des explications un robot ce moque de moi très mauvaise expérience je ne souhaite pas savoir ce que donne le retour. arnaque !,25 septembre 2024,Problème de remboursement
Temu,1,"BONJOUR,j ai l abitude de commander sur TEMU jamais un souci quand la poste me livrais ou as la consigne depius que sait COLIS PRIVES rien avoir mon colis na pas ete livrerdans ma boitte au lettre je contacte le livreur et TEMUJE FAIT UNE ATTESTATION SUR L HONNEUR QUE JE RENVOIE A COLIS PIVER ET AS TEMU UNE PHOTO DE L ATTESTATION ET LES DEUX SE RENVOIE LA BALLE IL MONT EPUISER HEUREUSEMT MOIN DE 30 EURO MAIS SA RESTE UNE SOMMEDONC PLUS JAMAIS JE RECOMMANDE CHEZ EUX LIMITE SAIT MOI LA VOLEUSEIL MON DEGOUTER DOC FINI Je comprends pas TEMU viens de me répondre pour entrer en contact avec eux j’ai ouvert 3 ticket qui on tous été fermé le demain et de plus je pense que je parle avec un robot si vraiment vous êtes de bonne foie as vous de contacter colis privé moi j’ai envoyé l’attestation donc sa serai as rien que je retourne faire  un chat avec vous 😡😡😡😡😡😡🤯🤯🤯🤯🤯🤯😤😤😤😤😤",13 septembre 2024,Problème de livraison
Temu,1,"Horrible ce site.. absolument pas fiable,je reçois un sms lundi 23 septembre comme quoi mon colis est arrivé au point relais à côté de chez moi à 12h46,je m’y rends  2 jours plus tard aujourd’hui mercredi 25 septembre, le gars me dit qu’il n’a absolument pas mon colis et que je dois appeler chronopost.ce que je fait et la seule chose qu’ils savent dire c’est on est désolé,contacter TEMU ..mais TEMU fait la sourde oreille ,aucune réponse .. OU EST MON COLIS SVP?",25 septembre 2024,Problème de livraison
Temu,1,J ais achetter une montre connectee a fonctionner que 2 mois.des chaussures qualiter très moyen.et je vois que led prix de certain article sont pas moin chère que Amazon.il on des prix d appel sur des produit de mauvaise qualiter,25 septembre 2024,Problème de qualité du produit
Temu,1,"Site arnaque à fuir.Commande de 9 sacs à dechets, reçu, puis 2 après réclamation é autres, et impossible de recevoir les 2 derniers.De plus comparez les prix.Le service distribution et livraison est déplorable.",08 septembre 2024,Problème de service client
Temu,1,Je n’ai toujours pas reçu mon remboursement ça va bientôt faire 1 mois,03 septembre 2024,Problème de remboursement
Temu,1,Tenu son des voleur colis jamais reçu aucun remboursement service client incompétent il se moque des gens à fuir,25 septembre 2024,Problème de remboursement
Temu,1,"Ne mérite même pas une étoile !!! Grosse arnaque !!! Commandez à vos risques et périls !Ma commande PO-069-15277348542070730 qui devait être livrée à mon bureau (où il y a quelqu'un à la réception 24h/24h) a été livrée dans un Relais Colis dans une autre ville par Colis Privé !!!Colis Privé ment en disant qu'ils ont tenté la livraison sans succès (leur fainéantise et leurs mensonges ne sont plus à prouver) et Temu refuse de faire quoi que ce soit !Et quand ils vous disent que vous êtes en contact avec un humain pour vous aider, en fait ce sont des bots - il n'y a qu'à voir les réponses 'copiées - collées'... Ils refusent de faire quoi que ce soit, estimant qu'ils ont fait de leur mieux - en livrant ma commande dans une autre ville !!!On hallucine d'incompétence !!!! Et de mépris pour les clients (pigeons dans ce cas) !!!Ne commandez pas sur leur site, une fois votre argent empoché, vous ne verrez jamais votre commande !!!C'est hilarant de voir la réponse de Timu qui me dit de les contacter sur leur site ou via chat ! Parce que vous croyez que je n'ai pas essayé ?!?  Leur réponse a été très claire - ils ont fait de leur mieux (livrer mon colis dans une autre ville en mentant sur la tentative de livraison à l'adresse demandée !!!) et la seule solution qu'ils m'ont proposée est d'aller chercher le colis ! Point barre !!!Il faut contacter Colin Huang sur LinkedIn pour qu'il fasse quelque chose ?!?Leur réponse est insultante et montre à quel point ils méprisent leurs clients (pigeons) !!!J'ai depuis ces messages reçu un email de Temu de demandant de leur indiquer mon numéro de commande... Ils se foutent vraiment de moi - j'ai clairement indiqué ce numéro dans mon message d'origine (voir ci-dessus) !!! Cela prouve bien qu'ils ne lisent absolument pas les messages et font tourner leurs clients (pigeons) en bourrique en espérant leur faire lacher prise !En attendant, je continue de recevoir des messages me disant d'aller chercher mon colis - DANS UNE AUTRE VILLE... ou de contacter moi-même Colis Privé pour voir ce qu'ils peuvent faire ! Alors que je leur ai déjà précisé que Colis Privé refusent complètement de faire quoi que ce soit ! Ils me soutiennent que je dois aller chercher mon colis dans cette autre ville à la Poste, alors que l'adresse est d'un pressing !  Allo ???? Y-a-t'il un pilote dans l'avion ?!?Comment on dit en chinois 'arrêter de me prendre pour une quiche '?Toujours aucune réaction de Temu sur ma commande qu'ils ont livré dans une autre ville !!!!Le mépris qu'ils ont pour leurs clients (pigeons) ne restera pas impuni.  Puisqu'ils refusent obstinément de se comporter de façon légale...Traiter ses clients de la sorte a toujours des conséquences et Temu n'est ni intouchable ni au dessus de loi.  Plus dure sera la chute....",24 septembre 2024,Problème de service client
Temu,1,Decevant comme d'habitude,24 septembre 2024,Problème de qualité du produit
Temu,1,"Des retards à chaque commande, sans exception !!! Ras le bol j'abandonne Temu et je retourne chez AliExpress qui est 10 fois en plus réactif et plus respectueux de ces clients. En plus il n’y a pas de minimum d’achat à respecter",24 septembre 2024,Problème de service client
Temu,1,"super déçue j'ai fait 2 commandes Les9 et  10 septembre dernier et toujours rien c'est très aléatoire avec Temu, parfois c'est vraiment top et les livraisons sont nikelles. C'est tout ou rien c'est vraiment dommage, car pa fiable c'est surtout le point livraison qui  n'est pas bon, quand je consulte l'état de ma commande avec le track du colis, souvent le même message pendant plusieurs jours "" votre colis est à l'aéroport en transit"" ce message reste le même pendant plusieurs jours et donc n'est pas vraiment suivi en temps réel. dernière commande un seul message Nous ne pourrons pas vous livrer dans les délais annoncés nous vous accordons une remise de 5 euros. et après? On recommande encore avec une remise de 5 Euros et après qu'advient-il du colis toujours pas arrivé? je ne commande plus chez eux tant que je n'ai pas de nouvelle de mes deux colis j'en ai pour 100 euros au total quand même !!!!",10 septembre 2024,Problème de livraison
Temu,1,"Première commande et dernière, montre connectée écran fissuré, tapis cuisine plein de tâches sur 4 articles 2 sont nickel plus jamais chez temu",24 septembre 2024,Problème de qualité du produit
Temu,1,"TEMU ne m'a jamais livré ma commande, et ne répond pas depuis plusieurs mois. Ni Temu ni PayPal n’a voulu assumer cette perte et me rembourser. J'ai contacté TEMU plusieurs fois, aucune réponse de leur part (mais dans leur réponse ci-dessous ils jouent les étonnés et me conseillent de les contacter haha...). C'est de l'arnaque en bande organisée, et contrairement à ce qu'ils affirment dans leur réponse stéréotypée ci-dessous, la situation n'est pas inhabituelle, mais HABITUELLE avec eux. Quant aux quelques avis ""positifs"" sur Temu déposés ici pour compenser les nombreux avis négatifs, ils sont bien trop dithyrambiques et grossièrement rédigés pour être authentiques. Un conseil : FUYEZ.",18 juillet 2024,Problème de remboursement
Temu,1,Cette est une site des voleurs que des arnaqueurs colis jamais reçu le remboursement n'en parle même pas c'est des vrais fils de pût avec les politiques commerciales très mauvaise je commanderai plus jamais sur cette site l'amazone est 1000000000000 fois mieux que cette site des voleurs,23 septembre 2024,Problème de qualité du produit
Temu,1,"Bonjour.A la toute première commande, j avais commandé des vêtements de sport, en l occurence, un t shirt imitation Nike, des baskets ( payées une trentaine d euro ).J ai reçu le tee shirt et une autre bricole. Le tee shirt commandé était soi-disant en xl, et j ai reçu un maillot où il était indiqué xl, et il était petit comme du S!!!Les chaussures imitation Nike, je ne les ai jamais reçues !!!J ai bien signalé le problème et je n ai jamais reçu quoique ce soit.Attention à ce que vous commandez, c est souvent une mauvaise taille, un produit électronique pas du tout comme décrit. Bref, il faut être hyper vigilant, et ne commander que ce dont vous êtes sûr !!!Ou encore mieux, évitez de commander chez eux...",27 septembre 2023,Problème de qualité du produit
Temu,2,"La commande: Bonjour j'ai passer ma première commande le 16/09/2024 au soir, au moment du paiement il y a eu un bug avec le code bancaire, j'ai annuler cette commande et j'ai repris un moment plus tard, idem aucune confirmation sur ma banque le lendemain ni sur mon compte temu, j'ai effectuer la même commande qui est passé un peut plus chère, et je me suis aperçu sur mes relever que le montant de mon essai de la veille avait était encaisser 49.61 euros, sans rien sur les mails aucune confirmation sur mon compte temu, est depuis je bataille pour que temu me rembourse cette somme qui correspond a rien, car la commande du lendemain et de 50.64 euros au que se son rajouter 15.78 euros, a se jour il me dises que j'ai fait cette opération sur u autre compte, j'ai transmis les deux capture d'écran prouvant ma bonne, fois rien a faire j'ai donc payez 49.61 pour rien, ce méfier de temu qui ne semble pas considérer les preuves qu'on leur apporte, ils n'ont  pas apparemment les mêmes notions d'escroquerie quand France, mais je ne lâche pas l'affaire, il y a trop de flous dans la gestion des commandes",16 septembre 2024,Problème de remboursement
Temu,1,"Arnaque....a chaque fois que je commande,je ne reçois rien!! Par contre il y a un réel harcèlement avec les notifications où ils proposent des "" réductions"" les plus farfelues les une que les autres... à fuirPour information, vous me demandé de vous recontactez ???? Vous n'êtes pas pro, vous faites galéré les clients pendant des semaines et c'est à moi de vous contacter ??? Je pense que c'est plutôt l'inverse non?",04 septembre 2024,Problème de remboursement
Temu,1,"Vend beaucoup de m...finalement.Articles retournés pour certains des réception car de suite on voyait que c'était de mauvaise qualité ou défaut direct. Par contre, pour ma robinetterie. J'ai pu constater que plus tard ( ça ne s'installe pas du jour au lendemain).Et défaut trouver, fuite du robinet et en plus c'est du plastique et pas du métal comme le dit l'annonce.Temu me fait payer les frais de retour.Je rêve. L'article est défectueux Rajout suite à votre commentaire.Vous avez déjà mon message. Pour lequel vous me dite comment faire un retour ( ça je sais faire) et c'est justement en faisant ce retour que j'ai vu que vous me facturiez les frais de retour.Vous me prenez pour une imbécile.Vous ne faite rien de plus finalement.",23 septembre 2024,Problème de qualité du produit
Temu,1,Je n’ai jamais reçu mon colis ( déclaré livré alors que je ne l’ai jamais eu). Ni Temu ni PayPal n’a voulu assumer cette perte et me rembourser.Très mauvaise politique commerciale. Je ne commanderai plus jamais.,19 août 2024,Problème de service client
Temu,1,Temu a fuir mauvaise experience publicité mensongère  nouvelle cliente depuis aout jai commandé 2 fois jamais reçu mon cadeau de bien venus  5article ou 3article pour 10euro je finalise je valise on m'annonce 69euro offre tous a 2.98 ou 1euro mensoge encore quand je veux payer rien et a 2e98 ni 1 des menteur des voleurs tt leurs publicités est mensongère du coup j'en nai mare je désinstalle et je passe a allie express ou Amazon mais je souhaite comeme avoire un retour ou réponse a mes aventure avec temu et pourquoi cette publicités mensongère c'est quoi que jai pas compris dans votre offre jamais le même acroire qu'on va pas comprendre au moment du règlement que c'est une arnaque parceque payer 78euro au de 10euro  de la promo ces enorme flagrant que ces des arnaqueur  et on annule tous  voila fuir fuir fuir des menteur,23 septembre 2024,Problème de remboursement
Temu,1,"J'ai commandé des vêtements pour enfants en choisissant une livraison en Locker, mais la société a inversé mon colis avec un autre. J'ai signalé l'erreur au transporteur, qui a mis des semaines à enquêter sans localiser mon colis.J'ai contacté temu à plusieurs reprises pour signaler que le colis n'était jamais arrivé et qu'il avait été échangé. À chaque fois, on me promet de mener une enquête, mais le résultat est toujours le même : ils prétendent que leur enquête confirme que le colis a bien été livré( il y avait bien un colis dans le Locker mais celui de quelqu'un d'autre...j'ai plusieurs fois essayé de leur faire comprendre avec des photos à l'appui mais rien y fait), et refusent de me rembourser ou de réexpédier les articles.Ce site est à éviter, car en cas de problème, vous serez seul à gérer la situation, comme c'est mon cas. Je ne sais plus quoi faire pour obtenir un dédommagement.",22 septembre 2024,Problème de livraison
Temu,1,Chaussures mal conçu semelles d'écolles après 7 jours d utilisation.compagnie Chinoise qu finance la guerre en Ukraine,10 août 2024,Problème de qualité du produit
Temu,1,Des chinoiseries de mauvaise qualité. Qu'on jette à la poubelle à peine reçu. Pour les produits de marque ils sont plus chers qu'au supermarché du coin !,21 septembre 2024,Problème de qualité du produit
Temu,1,"Le 17 aout 2024 j'avais commandé une housse de balancelle mais je n'ai pas reçu la bonne, pas de ventilation, pas de sangles d'attache, pas de coutures étanches, pas de fermoir velcro pour rouler la bâche devant comme décrit dans l'annonce. Ayant vraiment besoin immédiatement d'une housse, je l'ai malgré tout gardée. Pensant qu'il s'agissait certainement d'une erreur de la part de Temu, le 07 septembre 2024, je commande à nouveau la housse que je voulais initialement mais surprise ! je reçois de nouveau la même housse que l'on m'a envoyé la première fois. C'est une honte ! Temu se fou des ses clients ! J'appelle cela de l'escroquerie ! A l'intention de Temu, évitez vos blablabla inutiles et surveillez mieux vos fournisseurs. Si vous voulez faire preuve d'honnêteté faites que l'on m'envoie sans frais la bonne housse  ou remboursez moi via paypal.",21 septembre 2024,Problème de livraison
Temu,1,Commandé Boîte à outils :Reçu un produit qui n’est pas celui commandé… le produit reçu est beaucoup moins cher que le produit commandé….Je supprime l’application TEMU de mon telephone…,21 septembre 2024,Problème de livraison
Temu,1,Nul à fuir. Pas cher mais rien de cohérent quand t'es livré. Du chinois tout pourri 🤮🤮🤮🤮,14 septembre 2024,Problème de livraison
Temu,3,Contente des articles commandés mais livraison vraiment trop longue pas sûre de recommander chez eux a cause de la livraison extrêmement longue plus de 15 jours...,21 septembre 2024,Problème de livraison
Temu,1,"Arnaque, à fuir !Un soi disant ""ensemble de bocaux""(3 indiqués dans le descriptif et sur la photo), je n'ai reçu qu'un seul bocal... cassé et inutilisable.Une autre boîte annoncée comme ayant 8 compartiments n'en n'a que 3 et le couvercle est cassé",20 septembre 2024,Problème de livraison
Temu,2,J'ai reçu ma montre connecté et quand je veux connecter à mon téléphone il me demande si j'ai une carte de crédit bizarre et il est dit fichier potentiellement dangereux donc je n'ose rien faire,20 septembre 2024,Problème de livraison
Temu,2,"Bonjour, Concerne la commande N°PO-69-21429645297270540 Du 17 janvier 2024 Pour un “inclinomètre numérique de rapporteur électronique fourni par “Raybox” Le 17 janvier 2024 j’ai commandé 3 produits chez TEMU. J'ai été très satisfait pour 2, mais pas pour le troisième “l’inclinomètre”. En effet à la réception du colis n’ayant pas l'utilité immédiate de l’appareil je l’ai rangé dans une armoire sans l’essayer car je ne possédais pas de piles adéquates.  En confiance j’ai ressorti l’appareil pour l’utiliser le 18 courant, après y avoir inséré les piles. A l’allumage le terme ERREUR est apparu, il m’est impossible de le faire fonctionner. J’ai conscience que le délai de retour est dépassé, en effet je n’aurai pas du faire confiance à TEMU (un produit neuf qui ne fonctionne pas à la première utilisation. !!!!) et l’essayer de suite. Vous comprendrez que je suis maintenant en méfiance pour commander. Je souhaite vous retourner le produit pour que vous constatiez la panne. Pour cela j’aurai besoin de votre adresse l’envoi serait à mes frais. Si vous décidez de le remplacer tant mieux sinon tant pis pour moi et pour vous Restant dans l’espérance d’une suite. Cordialement GC",18 septembre 2024,Problème de livraison
Temu,1,"site de vente tres peu serieux vous recevez des articles que vous n'avez pas commander , des articles avec des defauts , ou alors encore mieux ils oublient certains articles  et pas les moins cher bien entendu et quand cous les contacter ils vous disent on contate  le sevice adequat et vous renvoi un message comme quoi tout a ete livrer  ce ne sont que des escrocs..... je confirme malgré leur belle phrase de reponse ils sont tres doué pour cela a  premiere vue mais cela reste des escrocs qui vous embobine ce qu'il demande de faire je l'ai fait et cela n'a servit a rien ils ont reponse a tout  fuyez ce site  sinon ne pleurez pas une fois que cela vous arrivera  ils sont a l'etranger donc ils savent que legalement ils ne risquent rien et profite de ce vide juridique  A FUIR",19 septembre 2024,Problème de livraison
Temu,1,"Produit de basse qualité, publicité mensongère avec leur cadeau et coupon que vous ne recevrez jamais. Et par dessus le marché j’ai fait un retour et ont prétendu ne pas avoir reçu les articles pour ne pas rembourser. FUYEZ !",05 août 2024,Problème de qualité du produit
Temu,3,J'ai passé ma 1ère commande  le 05 septembre. Bloquée à l'aéroport depuis le 13 septembre rien ne bouge et je ne sais pas à qui m'adresser pour réclamer. Pas de service client sur ce site 🫤. Par contre ma seconde commande faite 3 jours plus tard est arrivée. Mais la qualité de certains articles est décevante,05 septembre 2024,Problème de livraison
Temu,1,"Horrible !!! Tu passes des heures pour choisir et après attendre des mois pour ... Ne rien recevoir??? ""Problème d'expédition""🤮🤮🤮Tandis qu'avant au même adresse vous avez déjà livré",19 septembre 2024,Problème de livraison
Temu,2,"Bonjour, pour la première fois sur votre site temu j'ai commandé des cartes de diamond painting halloween, et la je veux recommander Un mélangeur de carte mais je n'arrive pas Je pense que quand j'ai commandé Une fois je  peux plus recommandé Mme Renaud",18 septembre 2024,Problème de livraison
Temu,1,"Deuxième commande. La première c'est bien passée.Le prix d'un swit femme apparait à prix diffèrent en fonction de la langue demandé dans le logiciel Temu.Langue française>>>> prix  9.79 €langue Croate >>>>>>Prix   23.08 €J'habite en Croatie donc j'ai payé 23.08 € donc je me suis fait arnaqué de 13.29 €. c'est pas beaucoup mais vexant. ------------------------------------------------------suite à cette petite annonce, j'ai reçu un avoir de 20% à concurrence de 20€ valable 1 semaine. c'est peu , mais 1 semaine c'est court. J'espère qu'ils vont corriger leur bug.Merci du geste. Salutation.",18 septembre 2024,Problème de remboursement
Temu,1,"De une : on vous en met plein les yeux avec une montre connectée en cadeau 🎁  de bienvenue mais c'est faux à 100% et vous pouvez le vérifier comme moi , car il faut que vous commandez un minimum de 45,00euros pour en bénéficiez. De 2 : Allez chez action c'est moins cher car la qualité des produits sur Temu , c'est de la grosse merd. et jetable très rapidement .Je vous le déconseille fortement sinon ouvrez votre fenêtre puis jetez votre argent ce sera pareil... bref passez votre chemin.",18 septembre 2024,Problème de qualité du produit
Temu,1,"Ça, pour offrir des bon de réductions à la volée ça marche bien Mais pour faire renvoyer un code de retrait en relais pickup c’est moins facile pour Temu apparemment Trois jours et toujours pas de relation client qui traite mon dossierJuste à renvoyer le code de retrait à l’adresse mail mais non apparemment c’est trop compliqué Alors le colis a 30 balles il va rester dans le relais pickup et ils vont se débrouiller pour le récupérer Première et dernière commande chez Temu France",16 septembre 2024,Problème de service client
Temu,1,"Le colis n'a jamais été livré... Le service client du livreur n'est d'aucune utilité, le service client de Temu ne fait que renvoyer vers eux sans proposer d'autres solutions. Tant que Temu ne se trouvera pas un meilleur partenaire de livraison que Cirro Parcel, je recommande de ne pas commander chez eux.",18 septembre 2024,Problème de livraison
